17.6,182101.57491444497
17.8,182268.8909256419
18.0,182383.0521060297
18.2,182444.04766515526
18.400000000000002,182451.87274654667
18.6,182406.52842476446
18.8,182308.02170783727
19.0,182156.365545743
19.2,181951.57884536104
19.400000000000002,181693.68648999554
19.6,181382.71936759085
19.8,181018.71440374103
20.0,180601.71460114888
20.2,180131.76908568322
20.400000000000002,179608.93315960726
20.6,179033.26836024423
20.8,178404.84252798912
21.0,177723.72987788115
21.2,176990.01107867848
21.400000000000002,176203.77333989608
21.6,175365.1105334607
21.8,174474.1232858639
22.0,173530.91904584767
22.2,172535.61226921628
22.400000000000002,171488.32453431163
22.6,170389.18465618574
22.8,169238.32886372847
23.0,168035.90096204766
23.2,166782.05248718229
23.400000000000002,165476.94290999614
23.6,164120.7398514956
23.8,162713.6192488488
24.0,161255.76558885694
24.2,159747.3722029206
24.400000000000002,158188.6414800691
24.6,156579.78509134776
24.8,154921.02439102123
25.0,153212.59069356436
25.2,151454.7254915012
25.400000000000002,149647.68096683268
25.6,147791.7203679577
25.8,145887.11826333753
26.0,143934.16106372757
26.2,141933.14749586853
26.400000000000002,139884.389072558
26.6,137788.2107057851
26.8,135644.95117235224
27.0,133454.96371677323
27.2,131218.61686365036
27.400000000000002,128936.2949465516
27.6,126608.39893111866
27.8,124235.34725959951
28.0,121817.5767909835
28.2,119355.54373962393
28.400000000000002,116849.7246494393
28.6,114300.61771363176
28.8,111708.7438414656
29.0,109074.64813340743
29.2,106398.90143126983
29.400000000000002,103682.10196562581
29.6,100924.87710350874
29.8,98127.88553188874
30.0,95291.81951477948
30.2,92417.4074594683
30.400000000000002,89505.41682763588
30.6,86556.65749239197
30.8,83571.98547649792
31.0,80552.30743767924
31.2,77498.58572597934
31.400000000000002,74411.8445080815
31.6,71293.17698747481
31.8,68143.75419221958
32.0,64964.83576649364
32.2,61757.7834876102
32.4,58524.07847051061
32.6,55265.343552741586
32.8,51983.37305346478
33.0,48680.17329869496
33.2,45358.019236460925
33.4,42019.535730831216
33.6,38667.81773131835
33.8,35306.61350658718
34.0,31940.613141564747
34.2,28575.918650764794
34.4,25220.83685178391
34.6,21887.26507816942
34.800000000000004,18593.18863430263
35.0,15367.280883637304
35.2,12257.324629021341
35.4,9344.487887584773
35.6,6761.40212693624
35.800000000000004,4693.412263697246
36.0,3318.9031629873825
36.2,2703.014481199769
36.4,2771.159232814987
36.6,3387.128374290653
36.800000000000004,4423.511542338318
37.0,5782.893913172435
37.2,7394.786938512258
37.4,9208.058154553153
37.6,11184.762334939021
37.800000000000004,13295.954166674015
38.0,15518.961507072223
38.2,17835.60288143632
38.4,20230.99834304552
38.6,22692.755862106907
38.800000000000004,25210.40009393059
39.0,27774.961405430327
39.2,30378.673528611598
39.4,33014.746596391575
39.6,35677.19366682733
39.800000000000004,38360.69596872161
40.0,41060.49669892006
40.2,43772.31622226246
40.4,46492.283562000084
40.6,49216.88045844205
40.800000000000004,51942.89524904992
41.0,54667.38450341315
41.2,57387.64085562462
41.4,60101.16582949632
41.6,62805.6467257771
41.800000000000004,65498.93683746268
42.0,68179.03842022247
42.2,70844.08794574163
42.4,73492.34327313754
42.6,76122.17243667971
42.800000000000004,78732.0437990577
43.0,81320.51737166493
43.2,83886.23713120085
43.4,86427.92419487794
43.6,88944.37073322594
43.800000000000004,91434.434542999
44.0,93897.03414979971
44.2,96331.14442934567
44.4,98735.79264528421
44.6,101110.05486375
44.800000000000004,103453.05271278019
45.0,105763.95043021777
45.2,108041.95217375613
45.4,110286.29957304419
45.6,112496.26948657147
45.800000000000004,114671.1719445549
46.0,116810.34826055987
46.2,118913.16932272223
46.4,120979.03396289264
46.6,123007.36750679283
46.800000000000004,124997.62040297086
47.0,126949.26697791301
47.2,128861.80426085425
47.4,130734.7509101861
47.6,132567.64620889342
47.800000000000004,134360.0491365424
48.0,136111.53750044596
48.2,137821.7071309713
48.4,139490.1711294902
48.6,141116.55916786293
48.800000000000004,142700.51683466995
49.0,144241.70502374545
49.2,145739.79935785898
49.4,147194.4896652256
49.6,148605.47950224412
49.800000000000004,149972.4856235006
50.0,151295.2375911314
50.2,152573.47737675573
50.4,153806.9589260088
50.6,154995.4478524737
50.800000000000004,156138.72108936444
51.0,157236.56654119832
51.2,158288.7828374064
51.4,159295.17903281542
51.6,160255.57434487037
51.800000000000004,161169.79793906258
52.0,162037.68868111153
52.2,162859.09493707915
52.4,163633.87439110386
52.6,164361.89384551262
52.800000000000004,165043.02906907507
53.0,165677.16464490272
53.2,166264.1938149215
53.4,166804.0183656208
53.6,167296.54850327704
53.800000000000004,167741.70273967957
54.0,168139.40781459564
54.2,168489.5986070233
54.4,168792.21802628334
54.6,169047.21697653623
54.800000000000004,169254.55430169526
55.0,169414.1967212414
55.2,169526.11879398854
55.4,169590.30290430042
55.6,169606.73923437644
55.800000000000004,169575.42573444938
56.0,169496.3681451764
56.2,169369.5800006122
56.4,169195.08262898962
56.6,168972.90518760748
56.800000000000004,168703.08470213375
57.0,168385.66610088357
57.2,168020.70226037025
57.4,167608.2540829915
57.6,167148.39056375527
57.800000000000004,166641.18885707072
58.0,166086.73438351808
58.2,165485.12093243178
58.4,164836.45076189487
58.6,164140.83472585544
58.800000000000004,163398.39241925988
59.0,162609.25231502252
59.2,161773.551907189
59.4,160891.43791865796
59.6,159963.0664844967
59.800000000000004,158988.60335676928
60.0,157968.22403646898
60.2,156902.1140786174
60.4,155790.46935746286
60.6,154633.49632756028
60.800000000000004,153431.41225949893
61.0,152184.44549787714
61.2,150892.835910181
61.4,149556.8352005911
61.6,148176.7072790544
61.800000000000004,146752.7285068267
62.0,145285.18828316874
62.2,143774.38949796514
62.4,142220.64901767677
62.6,140624.29810118247
62.800000000000004,138985.68291283975
63.0,137305.16524120924
63.2,135583.12307960898
63.4,133819.9512748015
63.6,132016.06228839277
63.800000000000004,130171.8870025776
64.0,128287.87551588356
64.2,126364.4978630425
64.4,124402.24521886649
64.6,122401.63090062962
64.8,120363.191333056
65.0,118287.48725467101
65.2,116175.10519301074
65.4,114026.65883362599
65.6,111842.79029232479
65.8,109624.17191813227
66.0,107371.5081077482
66.2,105085.53715501603
66.4,102767.03345347116
66.6,100416.8098579087
66.8,98035.71991618875
67.0,95624.66085578415
67.2,93184.57669776033
67.4,90716.4612270709
67.6,88221.3619302284
67.8,85700.38417962828
68.0,83154.69533392556
68.2,80585.52986537736
68.4,77994.19495598233
68.60000000000001,75382.0766316807
68.8,72750.64688459673
69.0,70101.47110295515
69.2,67436.21690281195
69.4,64756.66410294302
69.60000000000001,62064.71601967983
69.8,59362.41203529457
70.0,56651.94233700747
70.2,53935.664549706
70.4,51216.12312907374
70.60000000000001,48496.07168115358
70.8,45778.498860269596
71.0,43066.65890734738
71.2,40364.10730563654
71.4,37674.74284858074
71.60000000000001,35002.8578548856
71.8,32353.19785801391
72.0,29731.033376008043
72.2,27142.246475269665
72.4,24593.435594553997
72.60000000000001,22092.043367872
72.8,19646.512164130665
73.0,17266.47397267471
73.2,14962.981133144884
73.4,12748.784048822063
73.60000000000001,10638.658196316746
73.8,8649.774265151611
74.0,6802.083562152355
74.2,5118.6503702788905
74.4,3625.7872012270664
74.60000000000001,2352.7348327295053
74.8,1330.4998810434847
75.0,589.4305836943391
75.2,155.40006554682535
75.4,45.254255238687136
75.60000000000001,263.1515932837172
75.8,799.590082049889
76.0,1633.6558071465047
76.2,2737.2786329535506
76.4,4079.609689415295
76.60000000000001,5630.274054898497
76.8,7361.22892358433
77.0,9247.530358779206
77.2,11267.434187220862
77.4,13402.164405165455
77.60000000000001,15635.55415513573
77.8,17953.66682056263
78.0,20344.44592175173
78.2,22797.411019235326
78.4,25303.401764854498
78.60000000000001,27854.365881056066
78.8,30443.18480215203
79.0,33063.53059195016
79.2,35709.748394708964
79.4,38376.7595814476
79.60000000000001,41059.98163721637
79.8,43755.261532168064
80.0,46458.82006765167
80.2,49167.20511783757
80.4,51877.252146993924
80.60000000000001,54586.05068612217
80.8,57290.91572667417
81.0,59989.36318984871
81.2,62679.08878770644
81.4,65357.94972910621
81.60000000000001,68023.94880568779
81.8,70675.22050344996
82.0,73310.01883028551
82.2,75926.7065962198
82.4,78523.74595580625
82.60000000000001,81099.69002142975
82.8,83653.17540639974
83.0,86182.9155762173
83.2,88687.69489895944
83.4,91166.3633079415
83.60000000000001,93617.83150207419
83.8,96041.0666111894
84.0,98435.08828296291
84.2,100798.96513719103
84.4,103131.81153935682
84.60000000000001,105432.78466878146
84.8,107701.0818425227
85.0,109935.93806929902
85.2,112136.62381251557
85.4,114302.44293330176
85.60000000000001,116432.73080848237
85.8,118526.85258954446
86.0,120584.20160790226
86.2,122604.19789304616
86.4,124586.28681281884
86.60000000000001,126529.93780564127
86.8,128434.6432147599
87.0,130299.91720038418
87.2,132125.29473613633
87.4,133910.33065432956
87.60000000000001,135654.59878730238
87.8,137357.6911762169
88.0,139019.21726756953
88.2,140638.80323990458
88.4,142216.0913485954
88.60000000000001,143750.73927540678
88.8,145242.41958703674
89.0,146690.8191880971
89.2,148095.63879998948
89.4,149456.59251357696
89.60000000000001,150773.40733521612
89.8,152045.8227676915
90.0,153273.59044065227
90.2,154456.47373465644
90.4,155594.2474417687
90.60000000000001,156686.69746029133
90.8,157733.620485616
91.0,158734.82373535767
91.2,159690.12469662077
91.4,160599.35087488432
91.60000000000001,161462.33957207488
91.8,162278.93767919554
92.0,163049.00147478652
92.2,163772.3964490801
92.4,164448.9971343564
92.60000000000001,165078.68694342935
92.8,165661.35802671118
93.0,166196.91116082272
93.2,166685.25561101176
93.4,167126.30902172643
93.60000000000001,167519.9973237237
93.8,167866.25465378977
94.0,168165.0232643778
94.2,168416.25345794283
94.4,168619.90353896533
94.60000000000001,168775.93976150567
94.8,168884.33628540926
95.0,168945.0751489094
95.2,168958.14625215536
95.4,168923.54734083195
95.60000000000001,168841.2840035516
95.8,168711.36968060976
96.0,168533.825681294
96.2,168308.681204245
96.4,168035.97337243287
96.60000000000001,167715.7472779753
96.8,167348.05603338522
97.0,166932.96083312674
97.2,166470.53102568843
97.4,165960.84419572275
97.60000000000001,165403.98625554604
97.8,164800.05154786046
98.0,164149.14295861206
98.2,163451.37204157677
98.4,162706.85915534085
98.60000000000001,161915.73361132908
98.8,161078.1338303806
99.0,160194.20752172344
99.2,159264.111871238
99.4,158288.0137445666
99.60000000000001,157266.08990591846
99.8,156198.5272317894
100.0,155085.52297567893
100.2,153927.28504156033
100.4,152724.03226759302
100.60000000000001,151475.99473540296
100.8,150183.41407333297
101.0,148846.54381258157
101.2,147465.64978079032
101.4,146041.01049243903
101.60000000000001,144572.91757821557
101.8,143061.67622251986
102.0,141507.6056369365
102.2,139911.03961895776
102.4,138272.32709577453
102.60000000000001,136591.8327248192
102.8,134869.93751111082
103.0,133107.03943292852
103.2,131303.55426351508
103.4,129459.91632955632
103.60000000000001,127576.57935838016
103.8,125654.01736919208
104.0,123692.7255261412
104.2,121693.22133095146
104.4,119656.04572592802
104.60000000000001,117581.76431306671
104.8,115470.9686757433
105.0,113324.27763454049
105.2,111142.33889090101
105.4,108925.83068902265
105.60000000000001,106675.46358882412
105.8,104391.98247425276
106.0,102076.16868024398
106.2,99728.84234217588
106.4,97350.8650008516
106.60000000000001,94943.14222498989
106.8,92506.62668442786
107.0,90042.32162097059
107.2,87551.28451334297
107.4,85034.63119978811
107.60000000000001,82493.54047854627
107.8,79929.25918372518
108.0,77343.10752619496
108.2,74736.48561340412
108.4,72110.88040132663
108.60000000000001,69467.87357690431
108.8,66809.15042993563
109.0,64136.50990124965
109.2,61451.87598248946
109.4,58757.310681568066
109.60000000000001,56055.0288612193
109.8,53347.415275720145
110.0,50637.044215603906
110.2,47926.70228490431
110.4,45219.41486677857
110.60000000000001,42518.47715092694
110.8,39827.49059029126
111.0,37150.40601154437
111.2,34491.57488057976
111.4,31855.81060365793
111.60000000000001,29248.462235721512
111.8,26675.50365472514
112.0,24143.641882048665
112.2,21660.449389248894
112.4,19234.526177028914
112.60000000000001,16875.698571169527
112.8,14595.262578051439
113.0,12406.279539208303
113.2,10323.929251147063
113.4,8365.917438383642
113.60000000000001,6552.91460982328
113.8,4908.960926671964
114.0,3461.6920056929744
114.2,2242.1095214367397
114.4,1283.4555234428867
114.60000000000001,618.6627966847474
114.8,276.11524946861914
115.0,274.34851830169873
115.2,617.5864350541823
115.4,1294.4160665023905
115.60000000000001,2280.431835019244
115.8,3543.3849608266355
116.0,5048.426828810275
116.2,6761.872427015836
116.4,8653.206300573467
116.60000000000001,10695.777244322893
116.8,12866.743328951165
117.0,15146.679370726684
117.2,17519.083430401723
117.4,19969.896232836552
117.60000000000001,22487.07818995625
117.8,25060.254664186377
118.0,27680.42551662773
118.2,30339.729909135585
118.4,33031.256534352164
118.60000000000001,35748.89041019363
118.8,38487.18880821715
119.0,41241.280287884045
119.2,44006.78207345521
119.4,46779.732033322165
119.60000000000001,49556.53233697908
119.8,52333.90248038136
120.0,55108.83987969018
120.2,57878.586640372676
120.4,60640.60133845792
120.60000000000001,63392.53495958804
120.8,66132.21024563682
121.0,68857.60389418427
121.2,71566.83113767889
121.4,74258.13232363424
121.60000000000001,76929.86118656368
121.8,79580.47455778514
122.0,82208.52329265926
122.2,84812.64425816255
122.4,87391.55321821345
122.60000000000001,89944.03849808835
122.8,92468.95532948275
123.0,94965.22078335015
123.2,97431.80921844732
123.4,99867.74818004498
123.60000000000001,102272.11469736273
123.8,104644.03193226621
124.0,106982.66613582382
124.2,109287.22388332526
124.4,111556.94955499034
124.60000000000001,113791.12301817542
124.8,115989.057546417
125.0,118150.09786680434
125.2,120273.61839741006
125.4,122359.02161653306
125.60000000000001,124405.73654951534
125.8,126413.21740235307
126.0,128380.94225864814
126.2,130308.41191612874
126.4,132195.1487713315
126.60000000000001,134040.69581681248
126.8,135844.61568623793
127.0,137606.48978254193
127.2,139325.9174592997
127.4,141002.51525906927
127.60000000000001,142635.91620830196
127.8,144225.76915128448
128.0,145771.73813940043
128.2,147273.50184979645
128.4,148730.75305398038
128.6,150143.19810382248
128.8,151510.5564600605
129.0,152832.56027707038
129.2,154108.95396411725
129.4,155339.49380349775
129.6,156523.9476074506
129.8,157662.09435998875
130.0,158753.7239046785
130.2,159798.6366655242
130.4,160796.64335287837
130.6,161747.56470966263
130.8,162651.2312781657
131.0,163507.4831655336
131.2,164316.16983731964
131.4,165077.14992963552
131.6,165790.29105968296
131.8,166455.46966124786
132.0,167072.57083421762
132.2,167641.48819628585
132.4,168162.12375436508
132.6,168634.38778772645
132.8,169058.19873526465
133.0,169433.48309915452
133.2,169760.17535874838
133.4,170038.217889611
133.6,170267.56089677862
133.8,170448.16235670692
134.0,170579.98796508776
134.2,170663.01109687902
134.4,170697.21277867444
134.6,170682.581662181
134.8,170619.11401081763
135.0,170506.813695825
135.2,170345.69219938133
135.4,170135.76862644887
135.6,169877.06972668125
135.8,169569.62992530892
136.0,169213.49136127558
136.2,168808.70393585516
136.4,168355.32536903722
136.6,167853.42126746115
136.8,167303.0652009835
137.0,166704.3387876697
137.20000000000002,166057.33179096336
137.4,165362.1422276993
137.6,164618.8764844822
137.8,163827.64944474795
138.0,162988.5846330927
138.20000000000002,162101.81436708948
138.4,161167.47991749886
138.6,160185.73169210233
138.8,159156.72942874182
139.0,158080.64239561645
139.20000000000002,156957.64961609658
139.4,155787.94011165295
139.6,154571.7131522857
139.8,153309.17852282594
140.0,152000.55682822934
140.20000000000002,150646.0798034891
140.4,149245.99063122805
140.6,147800.5443158051
140.8,146310.00806776303
141.0,144774.66169097816
141.20000000000002,143194.79802607658
141.4,141570.72343270562
141.6,139902.75827306116
141.8,138191.23742071108
142.0,136436.51087526992
142.20000000000002,134638.94436586456
142.4,132798.9199491088
142.6,130916.83676955604
142.8,128993.11182623269
143.0,127028.18070975182
143.20000000000002,125022.49849704186
143.4,122976.54075359627
143.6,120890.8044909883
143.8,118765.80915714978
144.0,116602.09799171895
144.20000000000002,114400.23928559714
144.4,112160.8275708985
144.6,109884.4852268366
144.8,107571.86410405414
145.0,105223.64728409867
145.20000000000002,102840.55109971961
145.4,100423.32712486862
145.6,97972.76439830769
145.8,95489.69223765022
146.0,92974.98267258532
146.20000000000002,90429.55368103804
146.4,87854.37280243968
146.6,85250.46043476328
146.8,82618.89417600015
147.0,79960.81348983315
147.20000000000002,77277.42510532908
147.4,74570.00865008471
147.6,71839.92302623884
147.8,69088.61405498582
148.0,66317.62299273568
148.20000000000002,63528.59602371884
148.4,60723.29524407408
148.6,57903.61164434634
148.8,55071.579526882924
149.0,52229.393974830586
149.20000000000002,49379.431220285434
149.4,46524.272462649904
149.6,43666.73294026057
149.8,40809.89665324162
150.0,37957.158792027665
150.20000000000002,35112.278458011744
150.4,32279.444847538485
150.6,29463.361573560294
150.8,26669.35672859139
151.0,23903.53058182218
151.20000000000002,21172.95992311133
151.4,18486.000090357607
151.6,15852.796259887526
151.8,13286.567263358378
152.0,10813.370720645478
152.20000000000002,8992.963496848808
152.4,9126.885040174595
152.6,11300.467394740135
152.8,15511.42179008406
153.0,21754.32871899474
153.20000000000002,30021.99373640065
153.4,40306.80694919505
153.6,52601.63646840596
153.8,66900.22410747028
154.0,83197.25632953951
154.20000000000002,101488.28116391684
154.4,121769.57575953318
154.6,144038.01416561365
154.8,168290.95271186111
155.0,194526.13641532967
155.20000000000002,222741.62489911003
155.4,252935.73419729108
155.6,285106.9909359194
155.8,319254.0963338974
156.0,355375.89757570246
156.20000000000002,393471.3649051488
156.4,433539.57321585057
156.6,475579.6869974146
156.8,519590.9479993629
157.0,565572.6649598109
157.20000000000002,613524.2054070332
157.4,663444.9882295785
157.6,715334.4777286213
157.8,769192.1785288494
158.0,825017.6311757343
158.20000000000002,882810.4083701744
158.4,942570.1114697551
158.6,1004296.3685140352
158.8,1067988.8305460892
159.0,1133647.1703036819
159.20000000000002,1201271.079891044
159.4,1270860.2691221202
159.6,1342414.4643173246
159.8,1415933.4065952927
160.0,1491416.8508270688
160.20000000000002,1568864.5644588477
160.4,1648276.3266820027
160.6,1729651.928687729
160.8,1812991.1698650166
161.0,1898293.8605172245
161.20000000000002,1985559.8184314638
161.4,2074788.8705922063
161.6,2165980.8507739436
161.8,2259135.6003818098
162.0,2354252.9672014667
162.20000000000002,2451332.805352864
162.4,2550374.9749227297
162.6,2651379.341283462
162.8,2754345.7750974284
163.0,2859274.151407759
163.20000000000002,2966164.351285689
163.4,3075016.26035205
163.6,3185829.765962964
163.8,3298604.7611239636
164.0,3413341.143042058
164.20000000000002,3530038.810722595
164.4,3648697.6675777147
164.6,3769317.6208309415
164.8,3891898.5793542573
165.0,4016440.455464693
165.20000000000002,4142943.164859872
165.4,4271406.624966274
165.6,4401830.755875667
165.8,4534215.480652432
166.0,4668560.724111107
166.20000000000002,4804866.413138953
166.4,4943132.4772311235
166.6,5083358.847330392
166.8,5225545.456020567
167.0,5369692.238543367
167.20000000000002,5515799.132458298
167.4,5663866.07713718
167.6,5813893.011162961
167.8,5965879.875951527
168.0,6119826.614931661
168.20000000000002,6275733.173396061
168.4,6433599.496884175
168.6,6593425.532082246
168.8,6755211.227720752
169.0,6918956.534082629
169.20000000000002,7084661.4025679445
169.4,7252325.784533104
169.6,7421949.633240232
169.8,7593532.903274912
170.0,7767075.5504884
170.20000000000002,7942577.530928169
170.4,8120038.801700422
170.6,8299459.321222361
170.8,8480839.04899833
171.0,8664177.945263088
171.20000000000002,8849475.9705261
171.4,9036733.086584965
171.6,9225949.256163362
171.8,9417124.442832228
172.0,9610258.610047637
172.20000000000002,9805351.722391507
172.4,10002403.745487142
172.6,10201414.645841908
172.8,10402384.39089225
173.0,10605312.949056806
173.20000000000002,10810200.28821047
173.4,11017046.375847723
173.6,11225851.181306165
173.8,11436614.674609007
174.0,11649336.826490344
174.20000000000002,11864017.608427448
174.4,12080656.992364142
174.6,12299254.949380346
174.8,12519811.451850517
175.0,12742326.472874619
175.20000000000002,12966799.986137018
175.4,13193231.965928916
175.6,13421622.387159543
175.8,13651971.224278647
176.0,13884278.452098927
176.20000000000002,14118544.046341317
176.4,14354767.983200723
176.6,14592950.239360202
176.8,14833090.79200792
177.0,15075189.618536942
177.20000000000002,15319246.696012843
177.4,15565262.002389401
177.6,15813235.516050585
177.8,16063167.215784114
178.0,16315057.080792686
178.20000000000002,16568905.090665499
178.4,16824711.224727686
178.6,17082475.462779198
178.8,17342197.78511224
179.0,17603878.17235771
179.20000000000002,17867516.60549284
179.4,18133113.06585019
179.6,18400667.534663387
179.8,18670179.99305765
180.0,18941650.422965493
180.20000000000002,19215078.806640126
180.4,19490465.126660876
180.6,19767809.36594525
180.8,20047111.507762305
181.0,20328371.53574747
181.20000000000002,20611589.433919378
181.4,20896765.186377354
181.6,21183898.775578275
181.8,21472990.18529929
182.0,21764039.399856772
182.20000000000002,22057046.40381845
182.4,22352011.18201
182.6,22648933.719523482
182.8,22947814.00172634
183.0,23248652.014271494
183.20000000000002,23551447.743103553
183.4,23856201.17342919
183.6,24162912.290525474
183.8,24471581.080456667
184.0,24782207.529493567
184.20000000000002,25094791.624118686
184.4,25409333.35103176
184.6,25725832.697156485
184.8,26044289.649647772
185.0,26364704.195899744
185.20000000000002,26687076.32324438
185.4,27011406.01832418
185.6,27337693.268609367
185.8,27665938.061802816
186.0,27996140.385778017
186.20000000000002,28328300.228583016
186.4,28662417.578444038
186.6,28998492.423770595
186.8,29336524.75316053
187.0,29676514.555374578
187.20000000000002,30018461.818669382
187.4,30362366.531613585
187.6,30708228.6831335
187.8,31056048.26229693
188.0,31405825.258315332
188.20000000000002,31757559.660546903
188.4,32111251.45849928
188.6,32466900.641833507
188.8,32824507.20036786
189.0,33184071.123815034
189.20000000000002,33545592.40168447
189.4,33909071.023946226
189.6,34274506.98069655
189.8,34641900.262152016
190.0,35011250.85865102
190.20000000000002,35382558.76065642
190.4,35755823.95875739
190.6,36131046.44367271
190.8,36508226.20616756
191.0,36887363.236476004
191.20000000000002,37268457.525329694
191.4,37651509.063698225
191.6,38036517.84266386
191.8,38423483.85342395
192.0,38812407.08729378
192.20000000000002,39203287.535710104
192.4,39596125.190234214
192.6,39990920.04255613
192.8,40387672.08449846
193.0,40786381.308020584
193.20000000000002,41187047.70522366
193.4,41589671.268355064
193.6,41994251.98964515
193.8,42400789.85979414
194.0,42809284.870471366
194.20000000000002,43219737.01381488
194.4,43632146.282049455
194.6,44046512.667488664
194.8,44462836.16253643
195.0,44881116.7596889
195.20000000000002,45301354.45153702
195.4,45723549.23076849
195.6,46147701.09017067
195.8,46573810.02263324
196.0,47001876.02115093
196.20000000000002,47431899.078827076
196.4,47863879.188795835
196.6,48297816.34324261
196.8,48733710.53491273
197.0,49171561.75690624
197.20000000000002,49611370.0023951
197.4,50053135.26462385
197.6,50496857.53691138
197.8,50942536.8126523
198.0,51390173.085318215
198.20000000000002,51839766.34846007
198.4,52291316.59570941
198.6,52744823.82078095
198.8,53200288.01747447
199.0,53657709.17967696
199.20000000000002,54117087.30132003
199.4,54578422.375606015
199.6,55041714.39611513
199.8,55506963.35674283
200.0,55974169.251442336
200.20000000000002,56443332.074225955
200.4,56914451.8191653
200.6,57387528.48039273
200.8,57862562.05210224
201.0,58339552.52855028
201.20000000000002,58818499.9040576
201.4,59299404.17300994
201.6,59782265.329859965
201.8,60267083.36912864
202.0,60753858.28538541
202.20000000000002,61242590.072720826
202.4,61733278.72544416
202.6,62225924.23811573
202.8,62720526.60534395
203.0,63217085.8217856
203.20000000000002,63715601.88214686
203.4,64216074.78118345
203.6,64718504.51370179
203.8,65222891.07455965
204.0,65729234.45866672
204.20000000000002,66237534.660986096
204.4,66747791.67653469
204.6,67260005.50038482
204.8,67774176.12765557
205.0,68290303.55313322
205.20000000000002,68808387.77173024
205.4,69328428.7785685
205.6,69850426.5688103
205.8,70374381.13765863
206.0,70900292.48035719
206.20000000000002,71428160.59219156
206.4,71957985.46848893
206.6,72489767.1046192
206.8,73023505.49599554
207.0,73559200.63807452
207.20000000000002,74096852.52635768
207.4,74636461.1563914
207.6,75178026.52376208
207.8,75721548.62363182
208.0,76267027.4512915
208.20000000000002,76814463.0023268
208.4,77363855.27236055
208.6,77915204.25705409
208.8,78468509.95210771
209.0,79023772.35326084
209.20000000000002,79580991.45629363
209.4,80140167.25702699
209.6,80701299.75132392
209.8,81264388.93509029
210.0,81829434.8042753
210.20000000000002,82396437.35487339
210.4,82965396.58292414
210.6,83536312.48451434
210.8,84109185.05577862
211.0,84684014.29290034
211.20000000000002,85260800.19211347
211.4,85839542.74970327
211.6,86420241.96200794
211.8,87002897.82541984
212.0,87587510.33580172
212.20000000000002,88174079.48812889
212.4,88762605.27853347
212.6,89353087.70322618
212.8,89945526.75844681
213.0,90539922.44046429
213.20000000000002,91136274.74557771
213.4,91734583.6701162
213.6,92334849.21043977
213.8,92937071.36293983
214.0,93541250.12403934
214.20000000000002,94147385.4901938
214.4,94755477.45789155
214.6,95365526.02365474
214.8,95977531.18403976
215.0,96591492.93563771
215.20000000000002,97207411.27507572
215.4,97825286.19901702
215.6,98445117.70416242
215.8,99066905.78725065
216.0,99690650.4450591
216.20000000000002,100316351.67430569
216.4,100944009.47087198
216.6,101573623.83122244
216.8,102205194.75204818
217.0,102838722.2300636
217.20000000000002,103474206.26200746
217.4,104111646.84464228
217.6,104751043.97475539
217.8,105392397.64915901
218.0,106035707.86469035
218.20000000000002,106680974.61821249
218.4,107328197.90661424
218.6,107977377.72681114
218.8,108628514.07574555
219.0,109281606.95038703
219.20000000000002,109936656.3477333
